sequence	reward
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
10333103	0.601214282769142
33300030	0.4890941326846164
33300030	0.4890941326846164
33300032	0.400414381725972
00013330	0.6447037479899393
30303302	0.868706964086917
13212321	0.3452459489547685
10333103	0.601214282769142
10333103	0.601214282769142
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
13333300	0.29615923803240835
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300032	0.400414381725972
33103032	0.8664701274069188
33300030	0.4890941326846164
13303313	0.5734032903146004
33300030	0.4890941326846164
11000232	0.5879581907392899
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
10333103	0.601214282769142
30003332	0.73921782872222
33300030	0.4890941326846164
01000330	0.5491794829505628
33300030	0.4890941326846164
30303032	0.9564074547478661
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
13003312	0.5870613944666639
30303332	0.7376819362553086
33300030	0.4890941326846164
33300030	0.4890941326846164
01000330	0.5491794829505628
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300033	0.3532964994021358
33300030	0.4890941326846164
33300030	0.4890941326846164
03300330	0.6243042097884798
03013033	0.8397723992908095
33300030	0.4890941326846164
33300032	0.400414381725972
10333103	0.601214282769142
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300032	0.400414381725972
33300032	0.400414381725972
11330300	0.7582979425225747
33300032	0.400414381725972
33300030	0.4890941326846164
10201122	0.3398445553127448
30303322	0.8121057188801385
03330300	0.6955943594606853
33300030	0.4890941326846164
33300030	0.4890941326846164
33300032	0.400414381725972
13333303	0.6656496103574816
03303310	0.6670824227930565
33300030	0.4890941326846164
32303322	0.45663423081680615
13003312	0.5870613944666639
13003312	0.5870613944666639
30303322	0.8121057188801385
33300030	0.4890941326846164
30300030	0.8574403166618563
03333330	0.6062033562858203
33300030	0.4890941326846164
33013332	0.6095019172885828
33300030	0.4890941326846164
33300030	0.4890941326846164
33013032	0.9794149177421351
33300030	0.4890941326846164
33300030	0.4890941326846164
33303032	0.8809013317940049
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33013032	0.9794149177421351
33300030	0.4890941326846164
33300030	0.4890941326846164
03331300	0.5816084608089721
33300030	0.4890941326846164
33213033	0.5866078423287842
03331300	0.5816084608089721
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
10333103	0.601214282769142
33300030	0.4890941326846164
30000332	0.4911454253082093
33300030	0.4890941326846164
33300030	0.4890941326846164
03330300	0.6955943594606853
13033313	0.7337339710551273
33300030	0.4890941326846164
33300030	0.4890941326846164
33300032	0.400414381725972
13033313	0.7337339710551273
33013032	0.9794149177421351
11000232	0.5879581907392899
33300030	0.4890941326846164
30303032	0.9564074547478661
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
00333300	0.5997917783367006
30300030	0.8574403166618563
33300032	0.400414381725972
33300030	0.4890941326846164
33300030	0.4890941326846164
30003332	0.73921782872222
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
