sequence	reward
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
30303032	0.9564074547478661
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
30303032	0.9564074547478661
33300032	0.400414381725972
10333103	0.601214282769142
33300030	0.4890941326846164
01013330	0.5737125304086093
13333313	0.472281779573661
10333300	0.2971900383457716
33300030	0.4890941326846164
01300030	0.6523007462994269
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300032	0.400414381725972
33300030	0.4890941326846164
01000330	0.5491794829505628
30013332	0.6562487114996083
33300030	0.4890941326846164
33300030	0.4890941326846164
33300033	0.3532964994021358
33303333	0.5633323712530408
03300030	0.6247989939388943
13033013	0.8020863398342473
33300030	0.4890941326846164
33300030	0.4890941326846164
10221103	0.43897662144889293
33300032	0.400414381725972
03023330	0.9692615346555065
30303332	0.7376819362553086
00333330	0.5240898033233002
33300032	0.400414381725972
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300032	0.400414381725972
10333103	0.601214282769142
10333103	0.601214282769142
33300030	0.4890941326846164
33300030	0.4890941326846164
30022032	0.5250278316084608
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300032	0.400414381725972
33013032	0.9794149177421351
33300030	0.4890941326846164
33300030	0.4890941326846164
33300032	0.400414381725972
30300030	0.8574403166618563
33300030	0.4890941326846164
33300032	0.400414381725972
33300030	0.4890941326846164
03013033	0.8397723992908095
30303332	0.7376819362553086
33300032	0.400414381725972
33300030	0.4890941326846164
30300033	0.8246402506906363
03033300	0.6829773636251185
33300030	0.4890941326846164
33303030	0.8083226817300952
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
30330000	0.5715684657568136
03333330	0.6062033562858203
01331133	0.34174122788933325
33300030	0.4890941326846164
33300030	0.4890941326846164
30013332	0.6562487114996083
33300030	0.4890941326846164
13333300	0.29615923803240835
33300030	0.4890941326846164
13333300	0.29615923803240835
33300030	0.4890941326846164
33300032	0.400414381725972
33013032	0.9794149177421351
30303032	0.9564074547478661
33300030	0.4890941326846164
33300030	0.4890941326846164
01000330	0.5491794829505628
33300032	0.400414381725972
11300133	0.6272935306972334
10333300	0.2971900383457716
33300030	0.4890941326846164
33300032	0.400414381725972
33300030	0.4890941326846164
33300032	0.400414381725972
33300030	0.4890941326846164
03333330	0.6062033562858203
33300030	0.4890941326846164
33300032	0.400414381725972
33300030	0.4890941326846164
10300321	0.6754937533501011
33300030	0.4890941326846164
31201122	0.19890322846658148
30300033	0.8246402506906363
03213033	0.7906856883684493
33013332	0.6095019172885828
30303333	0.7843359584381314
33300030	0.4890941326846164
33013032	0.9794149177421351
00333300	0.5997917783367006
30100132	0.6145425308209295
33300032	0.400414381725972
33300030	0.4890941326846164
33300030	0.4890941326846164
13333303	0.6656496103574816
13033313	0.7337339710551273
33300030	0.4890941326846164
33300030	0.4890941326846164
03331300	0.5816084608089721
30303332	0.7376819362553086
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
01000330	0.5491794829505628
33300030	0.4890941326846164
33300030	0.4890941326846164
33300032	0.400414381725972
13333303	0.6656496103574816
33300030	0.4890941326846164
33300030	0.4890941326846164
10303032	0.9175875149466046
03330300	0.6955943594606853
10333103	0.601214282769142
33300030	0.4890941326846164
33300032	0.400414381725972
30300033	0.8246402506906363
00333300	0.5997917783367006
03033302	0.6364882694924339
10023321	0.2488455036490331
33300030	0.4890941326846164
33300030	0.4890941326846164
33300032	0.400414381725972
33300030	0.4890941326846164
33300030	0.4890941326846164
30303032	0.9564074547478661
10303333	0.8133736032655754
30303032	0.9564074547478661
10333103	0.601214282769142
30023303	0.7163856017812229
33300030	0.4890941326846164
10333103	0.601214282769142
33303033	0.6782356821836474
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
03331300	0.5816084608089721
33300030	0.4890941326846164
33300030	0.4890941326846164
