sequence	reward
33300032	0.400414381725972
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
30003332	0.73921782872222
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
10333300	0.2971900383457716
33300030	0.4890941326846164
03333330	0.6062033562858203
33300030	0.4890941326846164
03023300	0.8980538490083702
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
03333330	0.6062033562858203
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300032	0.400414381725972
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300032	0.400414381725972
00013330	0.6447037479899393
33300032	0.400414381725972
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
30003032	0.8138477714097226
33300030	0.4890941326846164
00313330	0.3274646435492516
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
13303313	0.5734032903146004
33300030	0.4890941326846164
33300032	0.400414381725972
33300030	0.4890941326846164
10333003	0.5353976827608955
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
00333300	0.5997917783367006
33300030	0.4890941326846164
33300030	0.4890941326846164
10333103	0.601214282769142
33300030	0.4890941326846164
00300330	0.7260132767080362
33300030	0.4890941326846164
33300030	0.4890941326846164
10303322	0.8326289531192017
33300030	0.4890941326846164
33300030	0.4890941326846164
03013332	0.685770832474333
33100030	0.5242444233703047
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
10333103	0.601214282769142
33300030	0.4890941326846164
33303032	0.8809013317940049
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
03331300	0.5816084608089721
33300030	0.4890941326846164
10333103	0.601214282769142
03033300	0.6829773636251185
33300030	0.4890941326846164
33300030	0.4890941326846164
11300320	0.5541891724735085
33300030	0.4890941326846164
03331300	0.5816084608089721
33300030	0.4890941326846164
13033300	0.6459304003628418
30303332	0.7376819362553086
30300033	0.8246402506906363
33300030	0.4890941326846164
33300030	0.4890941326846164
03333330	0.6062033562858203
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
30300030	0.8574403166618563
33300030	0.4890941326846164
33300030	0.4890941326846164
03331300	0.5816084608089721
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
