sequence	reward
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
10333300	0.2971900383457716
33300030	0.4890941326846164
33300030	0.4890941326846164
30013332	0.6562487114996083
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
11000232	0.5879581907392899
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
30003332	0.73921782872222
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
01300330	0.7390425926689482
13033313	0.7337339710551273
33300030	0.4890941326846164
33300032	0.400414381725972
10333300	0.2971900383457716
33300030	0.4890941326846164
33300030	0.4890941326846164
03333330	0.6062033562858203
13033212	0.5518389477590401
03330300	0.6955943594606853
33300030	0.4890941326846164
30300032	0.7742031913577702
33300030	0.4890941326846164
10303333	0.8133736032655754
03330300	0.6955943594606853
33300030	0.4890941326846164
33300030	0.4890941326846164
10300033	0.8334742093761597
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
10333103	0.601214282769142
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
30333300	0.46220055250896797
10221103	0.43897662144889293
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
01000330	0.5491794829505628
30003332	0.73921782872222
33300033	0.3532964994021358
33300030	0.4890941326846164
33300030	0.4890941326846164
10333103	0.601214282769142
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
03300330	0.6243042097884798
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33100030	0.5242444233703047
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
03330300	0.6955943594606853
00310330	0.6042757596998309
30303333	0.7843359584381314
33303032	0.8809013317940049
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
30303332	0.7376819362553086
13003312	0.5870613944666639
33300030	0.4890941326846164
10333103	0.601214282769142
33300030	0.4890941326846164
30300030	0.8574403166618563
33300030	0.4890941326846164
33300030	0.4890941326846164
30303332	0.7376819362553086
33300030	0.4890941326846164
33300030	0.4890941326846164
30300030	0.8574403166618563
30300033	0.8246402506906363
30303032	0.9564074547478661
33300030	0.4890941326846164
10333103	0.601214282769142
33023303	0.7728734589535315
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
30300030	0.8574403166618563
33300030	0.4890941326846164
33300030	0.4890941326846164
30303032	0.9564074547478661
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
10221103	0.43897662144889293
33300030	0.4890941326846164
33300030	0.4890941326846164
13033313	0.7337339710551273
30333300	0.46220055250896797
33300030	0.4890941326846164
33300030	0.4890941326846164
30303032	0.9564074547478661
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
03331300	0.5816084608089721
30303332	0.7376819362553086
33300032	0.400414381725972
33300030	0.4890941326846164
33013032	0.9794149177421351
03013033	0.8397723992908095
33300030	0.4890941326846164
33300030	0.4890941326846164
30303332	0.7376819362553086
33300030	0.4890941326846164
33300030	0.4890941326846164
30300032	0.7742031913577702
33300030	0.4890941326846164
