sequence	reward
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
30300032	0.7742031913577702
33300030	0.4890941326846164
33300030	0.4890941326846164
10330300	0.6796891106254896
30303332	0.7376819362553086
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
03033310	0.6993258565950604
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
03033300	0.6829773636251185
30003332	0.73921782872222
33300032	0.400414381725972
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
30300032	0.7742031913577702
13333301	0.3804993196717932
13333303	0.6656496103574816
33300030	0.4890941326846164
33300030	0.4890941326846164
30303302	0.868706964086917
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
01000330	0.5491794829505628
00333300	0.5997917783367006
33300030	0.4890941326846164
03303313	0.5933286603719128
00313330	0.3274646435492516
33300030	0.4890941326846164
30300032	0.7742031913577702
33300030	0.4890941326846164
10303322	0.8326289531192017
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
30023303	0.7163856017812229
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300032	0.400414381725972
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
03330300	0.6955943594606853
30303032	0.9564074547478661
03333300	0.44459448315672284
33300030	0.4890941326846164
33300032	0.400414381725972
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
10333103	0.601214282769142
33300030	0.4890941326846164
33300032	0.400414381725972
33300030	0.4890941326846164
10333103	0.601214282769142
30303322	0.8121057188801385
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33100030	0.5242444233703047
33300030	0.4890941326846164
33300030	0.4890941326846164
03330300	0.6955943594606853
33300030	0.4890941326846164
13333303	0.6656496103574816
30303333	0.7843359584381314
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
10221103	0.43897662144889293
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
30300030	0.8574403166618563
03033300	0.6829773636251185
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
30300030	0.8574403166618563
33300030	0.4890941326846164
03333330	0.6062033562858203
30303322	0.8121057188801385
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
30013332	0.6562487114996083
33300030	0.4890941326846164
30300030	0.8574403166618563
33300030	0.4890941326846164
33300030	0.4890941326846164
03331300	0.5816084608089721
33300030	0.4890941326846164
33300032	0.400414381725972
33300032	0.400414381725972
30303032	0.9564074547478661
33303013	0.7236630519935678
33300030	0.4890941326846164
13303313	0.5734032903146004
33300030	0.4890941326846164
33300032	0.400414381725972
03300030	0.6247989939388943
33330300	0.714839401311178
03333300	0.44459448315672284
00333300	0.5997917783367006
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
11300133	0.6272935306972334
03330300	0.6955943594606853
33300030	0.4890941326846164
33300030	0.4890941326846164
33300032	0.400414381725972
33300030	0.4890941326846164
33300032	0.400414381725972
33300030	0.4890941326846164
00333300	0.5997917783367006
03333330	0.6062033562858203
33300030	0.4890941326846164
33300030	0.4890941326846164
33300032	0.400414381725972
10221103	0.43897662144889293
33300033	0.3532964994021358
30303322	0.8121057188801385
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
33300030	0.4890941326846164
